MGI symbol,430AV2_ZT6_B6_Enrich,430AV2_ZT6_B6_Hedges_g,430AV2_ZT6_B6_Var_g,430AV2_ZT6_B6_SEg
0610005C13Rik,0.1505966666666665,1.1429427506468868,0.6807620214589606,0.8250830391293719
0610008F07Rik,0.11431333333333438,0.8920539889415607,0.6297062402519884,0.7935403204954291
0610009B22Rik,0.062193333333331324,0.6500090117331547,0.5923813798667645,0.7696631600036242
0610009D07Rik,-0.027815000000001255,-0.3322722332395546,0.5692843218338486,0.7544050143425715
0610009O20Rik,-0.10604166666666703,-2.276907745816678,1.068561096629332,1.0337122890965995
0610010K14Rik,-0.20400833333333157,-1.6382919977272306,0.8185302753150414,0.9047266301568897
0610012G03Rik,0.034871666666667224,0.6386589515713139,0.7750081903189345,0.8648816623584801
0610031J06Rik,-0.05321166666666599,-0.29460771451338624,0.5588095788784134,0.7475356706394775
0610037L13Rik,-0.06190000000000051,-0.45648826072866616,0.5709683615516414,0.7556244844839543
0610040J01Rik,-0.05246666666666666,-0.3656245260673758,0.5634983377395326,0.7506652634427229
1100001G20Rik,-0.03300666666666663,-1.2572617160531576,0.7082009105986263,0.841546737025714
1110001A16Rik,-0.08518999999999899,-0.5470351115756901,0.5800549496629961,0.7616133859531331
1110001J03Rik,-0.08990666666666591,-0.42554613010752923,0.5682391592182828,0.7538163962254223
1110004E09Rik,-0.0350672807017536,-0.22062121103297147,0.5865993658340384,0.7652272197623496
1110004F10Rik,-0.004971666666666152,-0.019792227266355888,0.5501693815593497,0.7417340369427237
1110007C09Rik,-0.11833166666666717,-2.6834863186705284,1.270240090582524,1.1270492848950857
1110008F13Rik,0.042863333333331255,0.5738648361852503,0.5830622933543257,0.7635851578929005
1110008J03Rik,-0.08079833333333397,-0.6135517318408783,0.5877747810978274,0.7666647123076863
1110008P14Rik,0.012146666666666306,0.0785142307329946,0.5507466567760928,0.7421230738739315
1110012L19Rik,0.024861666666666338,0.4350167798724217,0.5690541682103905,0.7543567910547306
1110032A03Rik,-0.039814999999999046,-0.1639373669256786,0.5528177543607858,0.7435171513561646
1110035H17Rik,-0.03140999999999927,-0.18601074566067524,0.5535902080834574,0.7440364292717511
1110037F02Rik,0.07761333333333376,0.8336906023611964,0.6314543001459292,0.7938202405930075
1110038F14Rik,-0.09134500000000045,-1.0694760419446856,0.6645081087627004,0.8151736678540962
1110051M20Rik,-0.045905000000001195,-0.22567849619265784,0.5552232866977113,0.745133066436936
1110057K04Rik,0.27613666666666736,0.6618590652778856,0.5948313826151517,0.7712103682752425
1110058L19Rik,-0.11265333333333238,-1.5967259198527517,0.8050835746462949,0.8972644953670544
1110059E24Rik,-0.06896333333333438,-0.32636318230771155,0.5607815010099351,0.7488534576336916
1110059G10Rik,-0.09850833333333497,-2.8488351489293766,1.3617163789108797,1.1669260383207154
